ID,REGIÓN,PROVINCIA,DISTRITO,Codigo del Recurso,Nombre del Recurso,CATEGORIA,Tipo de Categoria,Sub tipo Categoria,URL,LATITUD,LONGITUD
2380,Cusco,Urubamba,HUAYLLABAMBA,"7,760",Pinturas Rupestres Huayocari,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Pintura Rupestre,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7760,-72.04623800000002,-13.311209
2381,Ica,Pisco,HUMAY,"7,767",Cerro Viruela,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Geoglifos (Grabado en tierra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7767,-75.86586356163025,-13.665315793594347
2382,Ica,Pisco,HUMAY,"7,769",Casa Hacienda Montesierpe,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7769,-75.86669999999998,-13.7167
2383,Ica,Ica,PUEBLO NUEVO,"7,772",Zona Arqueológica De Tacaraca,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7772,-75.71191741999053,-14.129833962659185
2384,Cusco,Calca,LAMAY,"7,816",Iglesia  Santiago Apóstol Lamay,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7816,-71.91913161209487,-13.36416080315365
2385,Cusco,Calca,COYA,"7,818",Laguna Qoricocha  De Coya,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7818,-71.94634820104977,-13.43226429306805
2386,Cusco,Calca,TARAY,"7,819",Templo Santa Maria Magdalena De Taray,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7819,-71.867113317791,-13.427798786619325
2387,Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,820",Laguna De La Estrella,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7820,-79.36660766601562,-5.0006582230324925
2388,Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,822",Laguna Del Carmen,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7822,-79.37759399414062,-5.00339434502215
2389,Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,824",Laguna Del Rey,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7824,-79.3927001953125,-4.993817868052593
2390,Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,835",Laguna Del Toro,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7835,-79.37896728515625,-5.012970681861887
2391,Piura,Huancabamba,EL CARMEN DE LA FRONTERA,"7,836",Laguna Shimbe,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7836,-79.37347412109375,-5.008866554677783
2392,Cusco,Acomayo,ACOS,"7,851",Templo San Francisco De Asis De Huayqui,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7851,-71.71494662761688,-13.994262799268178
2393,Cusco,La Convencion,SANTA TERESA,"7,875",Sitio Arqueológico De Llaqtapata-Santa Teresa,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7875,-72.58474000000001,-13.185848
2394,Lima,Yauyos,MIRAFLORES,"7,909",Sitio Arqueológico De Huaquis,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7909,-75.82501500000001,-12.278841
2395,Piura,Huancabamba,SAN MIGUEL DE EL FAIQUE,"7,928",Petroglifos Del Cerro Villaflor-Àlamo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=7928,-79.60092544555664,-5.403425787495938
2396,Apurimac,Abancay,TAMBURCO,"8,006",Usno Moqo,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Murallas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8006,-72.87245392799377,-13.620890142659263
2397,Apurimac,Abancay,ABANCAY,"8,010",Catedral De Abancay,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8010,-72.87840910255909,-13.637387177938106
2398,Piura,Huancabamba,HUANCABAMBA,"8,021",Tambos De Jicate,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8021,-79.44900512695307,-5.244127581489527
2399,Ucayali,Coronel Portillo,MANANTAY,"8,023",Laguna Chanajao,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8023,-74.47786331176758,-8.493414812040463
2400,Lima,Lima,PUNTA NEGRA,"8,025",Playa Punta Rocas,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8025,-76.80987299999998,-12.354766
2401,Ica,Ica,SALAS,"8,030",Sitio Arqueológico De Cerro Prieto,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8030,-75.78956900000003,-13.999472
2402,Ancash,Carhuaz,CARHUAZ,"8,035",Laguna Auquiscocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8035,-77.55666666666667,-9.193055555555556
2403,Ancash,Carhuaz,CARHUAZ,"8,036",Mirador Natural Chancho Punta,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8036,-77.66974232673647,-9.31005910150137
2404,Ancash,Carhuaz,CARHUAZ,"8,040",Camino Pintoresco Uran Cancha,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8040,-77.56445721806403,-9.259876318129972
2405,Ancash,Carhuaz,CARHUAZ,"8,041",Mirador Turistico Virgen De Las Mercedes,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Capilla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8041,-77.64572399999997,-9.281843
2406,Ancash,Carhuaz,CARHUAZ,"8,042",Mirador Turístico Mulana,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Miradores,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8042,-77.64244079589844,-9.285109389204354
2407,Ancash,Carhuaz,CARHUAZ,"8,043",Molino De Piedra Santa Catalina,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Molino,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8043,-77.6455307006836,-9.281212886599721
2408,Ancash,Carhuaz,CARHUAZ,"8,044",Sitio Arqueologico Pichactanan,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8044,-77.56376087665558,-9.285787037409418
2409,Apurimac,Abancay,SAN PEDRO DE CACHORA,"8,066",Mirador De Capuliyoc,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8066,-72.81035542488098,-13.44196690262416
2410,Apurimac,Abancay,TAMBURCO,"8,068",Puente  Capelo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8068,-72.85742282867432,-13.606469037983127
2411,Ancash,Bolognesi,CHIQUIAN,"8,069",Laguna Yanaraju,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8069,-77.48374000000001,-9.13284
2412,Ica,Pisco,PISCO,"8,070",Plaza De Armas De Pisco,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8070,-76.20318621397018,-13.710110258826722
2413,Ica,Pisco,PISCO,"8,071",Palacio Municipal De Pisco,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8071,-76.20238155126571,-13.709636656803127
2414,Ica,Pisco,PARACAS,"8,072",Plazuela Del Desembarco De Don José De San Martín,2. MANIFESTACIONES CULTURALES,Lugares Históricos,,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8072,-76.21905148029327,-13.716992689373091
2415,Ica,Pisco,PISCO,"8,073",Pisco Playa,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8073,-76.22133135795593,-13.709350019626159
2416,Cusco,La Convencion,ECHARATE,"8,078",Mirador San Antonio,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8078,-72.91193299999998,-12.659802
2417,Ica,Nazca,NASCA,"8,090",Geoglifos El Telar De Cantayoq,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Geoglifos (Grabado en tierra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8090,-74.92824107408523,-14.838419689052885
2418,Ica,Nazca,NASCA,"8,091",Geoglifos Las Agujas De Cantayoq,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Geoglifos (Grabado en tierra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8091,-74.90321338176727,-14.833949720499561
2419,Ica,Nazca,NASCA,"8,092",Sitio Arqueológico Pueblo  Viejo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8092,-74.98055219650268,-14.86510793731063
2420,Ica,Nazca,NASCA,"8,093",Acueducto De Ocongalla,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8093,-74.88492608070373,-14.808491956337548
2421,Amazonas,Luya,TINGO,"8,141",Iglesia Matriz De Tingo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8141,-77.90656328201294,-6.377613610057434
2422,Arequipa,Caylloma,SIBAYO,"8,189",Centro De Interpretación Artesanal Sibayo-Away Wasi,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8189,-71.45784616470342,-15.487895593556158
2423,Cusco,Cusco,SANTIAGO,"8,198",Cementerio General De La Almudena,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Campos santos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8198,-71.98708899999997,-13.52654
2424,Cusco,Urubamba,OLLANTAYTAMBO,"8,202",Portadas De Punku Punku,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8202,-72.25843900000001,-13.259357
2425,Cusco,Cusco,CUSCO,"8,206",Iglesia Y Convento De La Recoleta,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8206,-71.96547599999996,-13.516471
2426,Cusco,Cusco,SAYLLA,"8,211",Casa Hacienda De Angostura,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa-Hacienda,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8211,-71.84570352513123,-13.560812678489055
2427,Cusco,Cusco,CUSCO,"8,213",Museo De Arte Contemporaneo De La Municipalidad Del Cusco,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8213,-71.98034858035657,-13.516617496864057
2428,Cusco,Cusco,CUSCO,"8,216",Arco De Santa Clara,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8216,-71.98161721229553,-13.519428491206138
2429,Apurimac,Andahuaylas,SAN JERÓNIMO,"8,217",Templo De San Jerónimo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8217,-73.36492896080017,-13.651043361976988
2430,Apurimac,Abancay,ABANCAY,"8,256",Mirador Del Cerro Quisapata,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8256,-72.87827968597412,-13.66846416107387
2431,Cusco,La Convencion,OCOBAMBA,"8,285",Petroglifos De Vaqueria,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Petroglifos (Grabados en piedra),http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8285,-72.44888100000003,-12.829071
2432,Piura,Talara,PARIÑAS,"8,286",Playa Las Peñitas,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8286,-81.18896484375,-4.565473550710278
2433,Arequipa,Arequipa,JACOBO HUNTER,"8,297",Via Paisajistica Hunter,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8297,-71.56107051058967,-16.455793728203478
2434,Arequipa,Arequipa,JACOBO HUNTER,"8,298",Mirador Natural De Kasapatac,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8298,-71.56309604644775,-16.43933177314275
2435,Apurimac,Grau,CHUQUIBAMBILLA,"8,321",Laguna De Lliullita,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8321,-72.80034542093739,-14.001159588200967
2436,Ica,Ica,ICA,"8,336",Plaza De Armas,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8336,-75.73699951171875,-14.066428513025036
2437,Loreto,Maynas,IQUITOS,"8,361",Museo Barco Historico Ayapua 1906,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8361,-73.24184507131576,-3.746861639723729
2438,Loreto,Maynas,IQUITOS,"8,373",Museo Iquitos,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8373,-73.24996411800384,-3.7400901297497317
2439,Loreto,Maynas,IQUITOS,"8,374",Museo De Culturas Indigenas,2. MANIFESTACIONES CULTURALES,Museos y otros,Museos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8374,-73.24396669864654,-3.7518452234713577
2440,Cusco,Urubamba,URUBAMBA,"8,380",Sitio Arqueologico Palacio De Huayna Ccapac,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8380,-72.11442947387695,-13.307193353401194
2441,Lima,Lima,BARRANCO,"8,381",Casa Taller De Victor Delfin,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8381,-77.0236323773861,-12.14831386125733
2442,Lima,Lima,BARRANCO,"8,383",Tranvía Eléctrico De Barranco,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8383,-77.02198684215545,-12.150271284539073
2443,Ica,Palpa,RÍO GRANDE,"8,413",Tumba Real Del Señor De Palpa,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8413,-75.18556999999998,-14.523535
2444,Ica,Palpa,SANTA CRUZ,"8,414",Huarango Milenario,1. SITIOS NATURALES,Zonas paisajísticas,Lugares pintorescos de flora y fauna,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8414,-75.27226300000001,-14.519112
2445,Lima,Lima,BARRANCO,"8,433",Casa De Artesanos Don Bosco,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8433,-77.023052,-12.145492309957578
2446,Lima,Lima,BARRANCO,"8,444",Paseo Sáenz Peña,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Paseos peatonales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8444,-77.02314555644989,-12.143321252305169
2447,Lima,Lima,BARRANCO,"8,449",Playa Las Cascadas,1. SITIOS NATURALES,Costas,Playas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8449,-77.02846169471741,-12.140761979489651
2448,Lima,Lima,BARRANCO,"8,452",Casa Cilloniz - C.C. Juan Parra Del Riego,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8452,-77.02175199999999,-12.150764
2449,Arequipa,Caylloma,MADRIGAL,"8,579",Sitio Arqueologico Fortaleza Del Chimpa,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8579,-71.84324741363525,-15.58943294291886
2450,Arequipa,Caylloma,MADRIGAL,"8,580",Ciudadela Perdida De Malata,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8580,-71.84530735015869,-15.576101462994668
2451,Ica,Palpa,RÍO GRANDE,"8,617",Puente Colgante,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8617,-75.22404399999999,-14.549538
2452,Ancash,Huaraz,HUARAZ,"8,619",Catedral De Huaraz,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8619,-77.52777099609375,-9.531008861052557
2453,Ancash,Recuay,RECUAY,"8,627",Laguna De Antacocha,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8627,-77.42494583129883,-9.852340893471906
2454,Arequipa,Castilla,AYO,"8,631",Sitio Arqueologico Andenerias De K’Ello K’Ello,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8631,-72.26785182952881,-15.623656777734101
2455,Ancash,Carlos Fermin Fitzcarrald,SAN LUIS,"8,632",Santuario De Pomallucay,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Santuario,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8632,-77.35113143920898,-9.051243184104741
2456,Apurimac,Abancay,ABANCAY,"8,640",Plaza De Armas De Abancay,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8640,-72.87885904312134,-13.637353943907508
2457,Apurimac,Abancay,ABANCAY,"8,641",Plaza Micaela Bastidas,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Plazas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8641,-72.87471771240234,-13.635904674965195
2458,Apurimac,Abancay,ABANCAY,"8,642",Parque  Ocampo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Parques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8642,-72.87993729114532,-13.636710115097541
2459,Apurimac,Abancay,ABANCAY,"8,643",Casa De David Samanez Ocampo,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Casa de Valor Arquitectónico,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8643,-72.87697479128838,-13.636273509541475
2460,Ica,Ica,SAN JOSÉ DE LOS MOLINOS,"8,656",El Cerrillo,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Sitios de Batalla,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8656,-75.69080114364624,-13.958109832747037
2461,Arequipa,Caylloma,COPORAQUE,"8,676",Andeneria De Chiccra,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Puentes,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8676,-71.64139199829106,-15.614677053706354
2462,Arequipa,Caylloma,COPORAQUE,"8,678",Sitio Arqueológico Yuraq Qaqa,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8678,-71.63580000000002,-15.6185
2463,Arequipa,Caylloma,COPORAQUE,"8,679",Sitio Arqueologico Llaqtapampa,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8679,-71.64609999999999,-15.6121
2464,Arequipa,Caylloma,COPORAQUE,"8,680",Complejo Arqueológico De Choccpayo,2. MANIFESTACIONES CULTURALES,Sitios Arqueológicos,Templos,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8680,-71.644,-15.6253
2465,Puno,San Antonio De Putina,PUTINA,"8,702",Bosque De Rodales De Puyas De Bellavista,1. SITIOS NATURALES,Zonas paisajísticas,Bosques,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8702,-69.93902921676641,-14.880589446487582
2466,La Libertad,Pacasmayo,PACASMAYO,"8,709",Antigua Estación Del Ferrocarril De Pacasmayo,2. MANIFESTACIONES CULTURALES,Lugares Históricos,Otros,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8709,-79.57004685741583,-7.398839454559349
2467,La Libertad,Pacasmayo,PACASMAYO,"8,710",Malecon Grau,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Malecones,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8710,-79.57653880119324,-7.398632040724428
2468,La Libertad,Trujillo,HUANCHACO,"8,714",Santuario De Nuestra Señora Del Socorro De Huanchaco,2. MANIFESTACIONES CULTURALES,Arquitectura y Espacios Urbanos,Iglesias,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8714,-79.116668,-8.079428
2469,Ancash,Huaraz,INDEPENDENCIA,"8,741",Laguna Radián,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8741,-77.50918933400726,-9.44415613304182
2470,Apurimac,Abancay,HUANIPACA,"8,746",Mirador De Kiuñalla,1. SITIOS NATURALES,Zonas paisajísticas,Miradores naturales,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8746,-72.8902934057785,-13.436407670006357
2471,Piura,Ayabaca,PACAIPAMPA,"8,749",Laguna El Páramo,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8749,-79.6014404296875,-5.1388179608984075
2472,Piura,Ayabaca,PACAIPAMPA,"8,750",Laguna La Cruz,1. SITIOS NATURALES,g. Cuerpo de Agua,Lagunas,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8750,-79.59182739257812,-5.167540507950538
2473,Junín,Concepcion,COMAS,"8,803",Catarata Illpa - Uncursh Paccha,1. SITIOS NATURALES,Zonas paisajísticas,Camino Pintoresco,http://ficha.sigmincetur.mincetur.gob.pe/index.aspx?cod_Ficha=8803,-75.13824462890625,-11.766536924462363
